執行日期,科目名稱,摘要,受款單位, 金額 
111/12/16,國民及學前教育行政及督導,111學年度輪調式、階梯式建教合作新生基礎訓練、職前訓練經費,新北市政府教育局,"23,280"
111/12/16,國民及學前教育行政及督導,111年度全國在校生工業類及商業類丙級專案技能檢定設備經費,高雄市政府教育局,"529,571"
111/12/16,國民及學前教育行政及督導,111年臺中二中中正堂裝修工程,臺中市政府教育局,"3,920,000"
111/12/19,國民及學前教育行政及督導,大額通報教補12月21日-111學年度公私立國民中小學調整教師授課節數及導師費第2期款,臺南市政府教育局,"56,725,120"
111/12/19,國民及學前教育行政及督導,大額通報教補12月21日-111學年度公私立國民中小學調整教師授課節數及導師費第2期款,高雄市政府教育局,"86,815,560"
111/12/19,國民及學前教育行政及督導,大額通報教補12月21日-111學年度公私立國民中小學調整教師授課節數及導師費第2期款,新北市政府教育局,"129,450,780"
111/12/19,國民及學前教育行政及督導,111年度上半年(111學年度第1學期)身心障礙幼兒學前特教經費,桃園市政府,"1,713,550"
111/12/19,國民及學前教育行政及督導,111年度上半年(111學年度第1學期)身心障礙幼兒學前特教經費,臺南市政府教育局,"1,532,500"
111/12/19,國民及學前教育行政及督導,110學年度第2學期國小辦理課後照顧服務身心障礙專班調增上班時間鐘點費差額補助經費,臺北市政府教育局,"170,856"
111/12/19,國民及學前教育行政及督導,大溪國中110年度公立國民中小學老舊廁所整修工程計畫經費,桃園市政府,"2,337,760"
111/12/19,國民及學前教育行政及督導,111學年度國民小學辦理兒童課後照顧服務低收入戶、身心障礙及原住民學生參加費用及調整服務人員上班時間鐘點費所增差額第2期款,臺南市政府教育局,"1,378,132"
111/12/19,國民及學前教育行政及督導,110年度補助各縣市政府改善無障礙校園環境計畫經費,臺中市政府教育局,"4,000,000"
111/12/19,國民及學前教育行政及督導,111年度改善無障礙校園環境計畫(新建無障礙電梯)經費,新北市政府教育局,"3,000,000"
111/12/19,國民及學前教育行政及督導,推動偏鄉學校中央廚房興建工程績效獎勵計畫獎勵金,新北市政府教育局,"499,999"
111/12/19,國民及學前教育行政及督導,111年度補助各地方政府置專業輔導人員經費,臺南市政府教育局,"3,579,800"
111/12/19,國民及學前教育行政及督導,111年度學前教育階段各類特殊教育班導師費差額及教學輔導費(第2期),臺南市政府教育局,"273,520"
111/12/19,國民及學前教育行政及督導,111年中重度身心障礙學生維生設備經費,桃園市政府,"121,690"
111/12/19,國民及學前教育行政及督導,111年中重度身心障礙學生維生設備經費,桃園市政府,"19,143"
111/12/19,國民及學前教育行政及督導,111年9至12月份因應取消軍訓教官薪資所得免稅配套措施校園安全值班費,臺北市政府教育局,"1,038,000"
111/12/19,國民及學前教育行政及督導,111年9至12月份因應取消軍訓教官薪資所得免稅配套措施校園安全值班費,臺中市政府教育局,"220,000"
111/12/20,國民及學前教育行政及督導,111年度高級中等以下學校及教保服務機構投保公共意外責任保險補助經費,臺北市政府教育局,"26,665"
111/12/20,國民及學前教育行政及督導,111年度高級中等以下學校及教保服務機構投保公共意外責任保險補助經費,新北市政府教育局,"14,852"
111/12/20,國民及學前教育行政及督導,111年度高級中等以下學校及教保服務機構投保公共意外責任保險補助經費,桃園市政府,"24,641"
111/12/20,國民及學前教育行政及督導,111年度高級中等以下學校及教保服務機構投保公共意外責任保險補助經費,臺中市政府教育局,"45,903"
111/12/20,國民及學前教育行政及督導,111年度高級中等以下學校及教保服務機構投保公共意外責任保險補助經費,臺南市政府教育局,"13,165"
111/12/20,國民及學前教育行政及督導,111年度高級中等以下學校及教保服務機構投保公共意外責任保險補助經費,高雄市政府教育局,"29,029"
111/12/20,國民及學前教育行政及督導,111學年度輪調式、階梯式建教合作新生基礎訓練、職前訓練經費,新北市政府教育局,"2,530,920"
111/12/20,國民及學前教育行政及督導,111學年度輪調式、階梯式建教合作新生基礎訓練、職前訓練經費,桃園市政府,"923,520"
111/12/20,國民及學前教育行政及督導,110學年度就業導向課程專班畢業學生就業獎勵金,臺北市政府教育局,"24,000"
111/12/20,國民及學前教育行政及督導,111年度老舊校舍拆除重建工程經費,臺南市政府教育局,"45,000,000"
111/12/21,國民及學前教育行政及督導,高級中等學校編制內教師參加客語及閩南語能力認證中高級報名費,桃園市政府,"6,545"
111/12/21,國民及學前教育行政及督導,111年9至12月份因應取消軍訓教官薪資所得免稅配套措施校園安全值費,新北市政府教育局,"589,600"
111/12/21,國民及學前教育行政及督導,111年9至12月份因應取消軍訓教官薪資所得免稅配套措施校園安全值費,臺南市政府教育局,"24,000"
111/12/21,國民及學前教育行政及督導,111年9至12月份因應取消軍訓教官薪資所得免稅配套措施校園安全值費,桃園市政府,"224,000"
111/12/21,國民及學前教育行政及督導,巴楠花部落國民中小學「改制中小學增建校舍工程案」第二次變更設計追加經費,高雄市政府教育局,"10,204,403"
111/12/21,國民及學前教育行政及督導,推動偏鄉學校中央廚房興建工程績效獎勵計畫獎勵金,高雄市政府教育局,"1,150,000"
111/12/21,國民及學前教育行政及督導,推動偏鄉學校中央廚房興建工程績效獎勵計畫獎勵金,臺北市政府教育局,"300,000"
111/12/21,國民及學前教育行政及督導,推動偏鄉學校中央廚房興建工程績效獎勵計畫獎勵金,桃園市政府,"300,000"
111/12/21,國民及學前教育行政及督導,推動偏鄉學校中央廚房興建工程績效獎勵計畫獎勵金,臺南市政府教育局,"300,000"
111/12/21,國民及學前教育行政及督導,推動偏鄉學校中央廚房興建工程績效獎勵計畫獎勵金,高雄市政府教育局,"150,000"
111/12/21,國民及學前教育行政及督導,111學年度第1學期學生團體保險補助案經費,臺南市政府教育局,"14,430,093"
111/12/21,國民及學前教育行政及督導,111學年度專職原住民族語老師教學設施設備經費,臺中市政府教育局,"58,000"
111/12/21,國民及學前教育行政及督導,111學年度專職原住民族語老師教學設施設備經費,臺中市政府教育局,"153,800"
111/12/21,國民及學前教育行政及督導,111學年度專職原住民族語老師教學設施設備經費,新北市政府教育局,"17,154"
111/12/21,國民及學前教育行政及督導,111學年度專職原住民族語老師教學設施設備經費,新北市政府教育局,"234,811"
111/12/21,國民及學前教育行政及督導,111學年度專職原住民族語老師教學設施設備經費,臺北市政府教育局,"81,590"
111/12/21,國民及學前教育行政及督導,111學年度專職原住民族語老師教學設施設備經費,高雄市政府教育局,"90,000"
111/12/21,國民及學前教育行政及督導,111學年度高級中等學校開設原住民族語文課程之經費(第1期),桃園市政府,"660,450"
111/12/21,國民及學前教育行政及督導,111學年度高級中等學校開設原住民族語文課程之經費(第1期),高雄市政府教育局,"582,120"
111/12/21,國民及學前教育行政及督導,111學年度高級中等學校開設原住民族語文課程之經費(第1期),臺中市政府教育局,"1,635,480"
111/12/21,國民及學前教育行政及督導,補助縣、市政府轄屬特教學校辦理教學樓校舍耐震能力評估計畫經費,臺中市政府教育局,"559,058"
111/12/21,國民及學前教育行政及督導,111年度補助縣、市政府臺灣手語二期培訓教師排代鐘點費,高雄市政府教育局,"331,612"
111/12/21,國民及學前教育行政及督導,111年度補助縣、市政府臺灣手語二期培訓教師排代鐘點費,臺北市政府教育局,"607,219"
111/12/21,國民及學前教育行政及督導,111學年度高級中等以下學校臺灣手語遠距直播共學協同人員經費,臺北市政府教育局,"642,119"
111/12/21,國民及學前教育行政及督導,111學年度高級中等以下學校臺灣手語遠距直播共學協同人員經費,高雄市政府教育局,"228,156"
111/12/21,國民及學前教育行政及督導,大額通報教補12月23日-111學年度公私立國民中小學調整教師授課節數及導師費第2期款,臺北市政府教育局,"93,123,995"
111/12/21,國民及學前教育行政及督導,大額通報教補12月23日-111學年度公私立國民中小學調整教師授課節數及導師費第2期款,桃園市政府,"80,803,766"
111/12/21,國民及學前教育行政及督導,大額通報教補12月23日-111學年度公私立國民中小學調整教師授課節數及導師費第2期款,臺中市政府教育局,"103,238,705"
111/12/21,國民及學前教育行政及督導,111學年度準公共教保服務機構親職教育講座第1期款,新北市政府教育局,"887,436"
111/12/21,國民及學前教育行政及督導,111學年度準公共教保服務機構親職教育講座第1期款,高雄市政府教育局,"506,419"
111/12/21,國民及學前教育行政及督導,111年度全國在校生工業類及商業類丙級專案技能檢定設備經費,新北市政府教育局,"527,621"
111/12/21,國民及學前教育行政及督導,111年度全國在校生工業類及商業類丙級專案技能檢定設備經費,臺中市政府教育局,"602,800"
111/12/21,國民及學前教育行政及督導,110學年度就業導向課程專班畢業學生就業獎勵金,高雄市政府教育局,"8,800"
111/12/21,國民及學前教育行政及督導,110學年度就業導向課程專班畢業學生就業獎勵金,臺中市政府教育局,"800,800"
111/12/22,國民及學前教育行政及督導,高級中等學校編制內教師參加客語及閩南語能力認證中高級報名費,新北市政府教育局,"57,205"
111/12/22,國民及學前教育行政及督導,高級中等學校編制內教師參加客語及閩南語能力認證中高級報名費,高雄市政府教育局,"17,116"
111/12/22,國民及學前教育行政及督導,高級中等學校編制內教師參加客語及閩南語能力認證中高級報名費,臺中市政府教育局,"4,224"
